ANOC,CAPA,ERMO,ERPE,LIGR,LUAR,MIAL,PEBR,POBI,VASI,JulianDay,Year
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,2013
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,198,2013
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,199,2013
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200,2013
4.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,201,2013
4.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,202,2013
4.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,203,2013
5.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,204,2013
4.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,205,2013
4.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,206,2013
4.0,6.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,207,2013
4.0,6.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,208,2013
4.0,6.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,209,2013
4.0,6.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,210,2013
4.0,6.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,211,2013
4.0,6.0,1.0,2.0,1.0,6.0,0.0,3.0,3.0,5.0,212,2013
4.0,6.0,1.0,2.0,2.0,6.0,0.0,3.0,3.0,5.0,213,2013
4.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,3.0,5.0,214,2013
4.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,3.0,5.0,215,2013
4.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,3.0,5.0,216,2013
4.0,7.0,1.0,2.0,2.0,7.0,3.0,3.0,4.0,6.0,217,2013
4.0,7.0,1.0,2.0,3.0,7.0,3.0,3.0,4.0,6.0,218,2013
4.0,7.0,1.0,2.0,3.0,5.0,4.0,3.0,4.0,6.0,219,2013
4.0,7.0,1.0,2.0,3.0,5.0,4.0,3.0,5.0,6.0,220,2013
4.0,7.0,1.0,2.0,6.0,5.0,4.0,3.0,5.0,5.0,221,2013
4.0,7.0,1.0,3.0,6.0,5.0,5.0,3.0,6.0,5.0,222,2013
4.0,7.0,1.0,5.0,6.0,6.0,5.0,3.0,6.0,5.0,223,2013
4.0,7.0,1.0,7.0,6.0,6.0,4.0,3.0,6.0,5.0,224,2013
2.0,7.0,0.0,8.0,6.0,6.0,3.0,3.0,6.0,5.0,225,2013
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,226,2013
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,227,2013
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,228,2013
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,229,2013
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,230,2013
1.0,7.0,0.0,6.0,6.0,6.0,2.0,3.0,6.0,4.0,231,2013
1.0,7.0,0.0,6.0,6.0,6.0,0.0,3.0,6.0,4.0,232,2013
1.0,7.0,0.0,6.0,6.0,5.0,0.0,1.0,6.0,4.0,233,2013
1.0,7.0,0.0,6.0,6.0,5.0,0.0,0.0,6.0,4.0,234,2013
1.0,7.0,0.0,6.0,6.0,5.0,0.0,0.0,5.0,3.0,235,2013
1.0,7.0,0.0,6.0,6.0,4.0,0.0,0.0,5.0,3.0,236,2013
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,3.0,237,2013
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,3.0,238,2013
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,3.0,239,2013
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,2.0,240,2013
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,2.0,241,2013
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,242,2013
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,243,2013
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,244,2013
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,245,2013
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,1.0,246,2013
0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,247,2013
0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,248,2013
0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,249,2013
0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,250,2013
0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,251,2013
0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,252,2013
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,253,2013
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,254,2013
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,255,2013
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,256,2013
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,2013
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,2013
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,2013
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,2013
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,2013
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,2013
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,2013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,2013
