ANOC,CAPA,ERMO,ERPE,LIGR,LUAR,MIAL,PEBR,POBI,VASI,JulianDay,Year
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,2015
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,198,2015
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,199,2015
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200,2015
4.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,201,2015
4.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,202,2015
4.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,203,2015
5.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,204,2015
4.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,205,2015
4.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,206,2015
4.0,6.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,207,2015
4.0,6.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,208,2015
4.0,6.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,209,2015
4.0,6.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,210,2015
4.0,6.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,4.0,211,2015
4.0,6.0,1.0,2.0,1.0,6.0,0.0,3.0,3.0,5.0,212,2015
4.0,6.0,1.0,2.0,2.0,6.0,0.0,3.0,3.0,5.0,213,2015
4.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,3.0,5.0,214,2015
4.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,3.0,5.0,215,2015
4.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,3.0,5.0,216,2015
4.0,7.0,1.0,2.0,2.0,7.0,3.0,3.0,4.0,6.0,217,2015
4.0,7.0,1.0,2.0,3.0,7.0,3.0,3.0,4.0,6.0,218,2015
4.0,7.0,1.0,2.0,3.0,5.0,4.0,3.0,4.0,6.0,219,2015
4.0,7.0,1.0,2.0,3.0,5.0,4.0,3.0,5.0,6.0,220,2015
4.0,7.0,1.0,2.0,6.0,5.0,4.0,3.0,5.0,5.0,221,2015
4.0,7.0,1.0,3.0,6.0,5.0,5.0,3.0,6.0,5.0,222,2015
4.0,7.0,1.0,5.0,6.0,6.0,5.0,3.0,6.0,5.0,223,2015
4.0,7.0,1.0,7.0,6.0,6.0,4.0,3.0,6.0,5.0,224,2015
2.0,7.0,0.0,8.0,6.0,6.0,3.0,3.0,6.0,5.0,225,2015
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,226,2015
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,227,2015
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,228,2015
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,229,2015
1.0,7.0,0.0,7.0,6.0,6.0,2.0,3.0,6.0,4.0,230,2015
1.0,7.0,0.0,6.0,6.0,6.0,2.0,3.0,6.0,4.0,231,2015
1.0,7.0,0.0,6.0,6.0,6.0,0.0,3.0,6.0,4.0,232,2015
1.0,7.0,0.0,6.0,6.0,5.0,0.0,1.0,6.0,4.0,233,2015
1.0,7.0,0.0,6.0,6.0,5.0,0.0,0.0,6.0,4.0,234,2015
1.0,7.0,0.0,6.0,6.0,5.0,0.0,0.0,5.0,3.0,235,2015
1.0,7.0,0.0,6.0,6.0,4.0,0.0,0.0,5.0,3.0,236,2015
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,3.0,237,2015
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,3.0,238,2015
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,3.0,239,2015
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,2.0,240,2015
0.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,5.0,2.0,241,2015
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,242,2015
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,243,2015
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,244,2015
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,5.0,2.0,245,2015
0.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,1.0,246,2015
0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,247,2015
0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,248,2015
0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,249,2015
0.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,4.0,1.0,250,2015
0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,251,2015
0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,252,2015
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,253,2015
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,254,2015
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,255,2015
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,256,2015
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,2015
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,2015
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,2015
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,2015
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,2015
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,2015
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,2015
